Date,Open,High,Low,Close,Volume,Return,MA10,MA20,MA50,MA_Cross,Volatility,Volume_Change,Volume_MA20,High_Volume,Price_Change,Momentum_5,Momentum_10,Target
2021-05-25,905.2301329831128,905.5022080454436,888.7252453359569,890.153564453125,14780102,-0.0113313089870819,891.7043151855469,889.9699493408203,903.2074169921875,0,0.012281968914809717,0.7283111312759012,14941862.5,0,-10.20220947265625,-11.2451171875,16.75433349609375,1
2021-05-26,895.5267109206686,897.5671839561246,891.1284738713696,893.2822265625,7480204,0.0035147442355041303,893.3774719238281,889.5482574462891,901.2032507324219,0,0.010756084301493671,-0.493900380389797,14316246.5,0,3.128662109375,-12.24267578125,16.7315673828125,1
2021-05-27,893.3955528291013,903.688408956417,889.7454175640542,896.0254516601562,26819294,0.003070950049250065,896.2318176269531,889.0676177978515,899.336474609375,0,0.01073004274142331,2.58536932949957,14801089.35,1,2.74322509765625,-4.21697998046875,28.54345703125,1
2021-05-28,902.3281938924274,954.4727544116488,902.3281938924274,949.8477783203124,56469931,0.060067854724923375,903.3733581542969,890.6716278076171,898.9483361816406,1,0.01709425679348553,1.1055711235351682,16753955.6,1,53.822326660156136,41.828979492187386,71.41540527343739,1
2021-05-31,953.1124880356036,993.7852821100848,945.4268620793822,979.5475463867188,59124142,0.03126792391821631,912.4397155761719,894.4305694580078,899.414462890625,1,0.01783140729016215,0.04700220016206491,18718724.25,1,29.699768066406364,79.1917724609375,90.66357421875,1
2021-06-01,982.1321030027278,998.4556475299046,973.2901730558312,983.4470825195312,28013832,0.003980956460150287,920.6445556640625,899.1881958007813,900.0338500976562,1,0.017071047747171608,-0.5261862404700943,18937406.55,1,3.8995361328125,93.29351806640625,82.04840087890625,1
2021-06-02,978.0511883191928,1001.8563467317178,978.0511883191928,998.1155395507812,24630162,0.01491534958207441,929.9036193847656,905.6416564941406,901.3569616699219,1,0.01596027144241594,-0.12078568901248499,19076423.15,1,14.66845703125,104.83331298828125,92.59063720703125,1
2021-06-03,1007.0707759680464,1020.220331233519,995.7804103170116,1001.9243774414062,23974257,0.003816029046436187,940.0718139648437,912.2062042236328,903.175673828125,1,0.015932070210447125,-0.026630153711534654,19655455.55,1,3.808837890625,105.89892578125,101.68194580078125,0
2021-06-04,1004.2595000884417,1005.0076615198448,990.4071796454298,993.2411499023438,14468646,-0.008666549826082393,948.5940490722656,918.0894714355469,904.1596203613282,1,0.016320672911404408,-0.3964924126741446,19647654.55,0,-8.6832275390625,43.393371582031364,85.22235107421875,1
2021-06-07,998.4556731308024,1016.5928919877746,990.7473191357552,1009.9727783203124,16336573,0.016845484522679754,959.5557495117188,924.7923156738282,905.6559436035157,1,0.01641369100499438,0.12910171414795824,19850055.8,0,16.731628417968636,30.425231933593636,109.61700439453114,0
2021-06-08,1009.6101472508224,1009.859494444954,996.7099980540836,1004.1689453125,9674735,-0.005746524195894387,970.9572875976562,931.3308013916015,906.8085668945313,1,0.01651938696570279,-0.40778674939964454,19636730.7,0,-5.803833007812386,20.72186279296875,114.015380859375,0
2021-06-09,1006.1638408568944,1007.0706776986876,978.481869674918,986.212890625,11409161,-0.01788150765996055,980.2503540039063,936.8139129638672,907.9666284179688,1,0.017433885448347654,0.1792737475496744,19533275.55,0,-17.9560546875,-11.90264892578125,92.9306640625,1
2021-06-10,994.556163411871,1011.1517839840508,987.3692913998711,989.8405151367188,14155653,0.003678338162280248,989.6318603515625,942.9318389892578,909.7037243652344,1,0.017016652421605258,0.24072690358213022,19582160.15,0,3.62762451171875,-12.0838623046875,93.8150634765625,1
2021-06-11,993.2457554895082,1013.7668141971928,991.9716855769274,1007.0098266601562,13762778,0.017345533205484154,995.3480651855468,949.3607116699219,911.7551879882812,1,0.017134734625643327,-0.027753929825773516,19605718.25,0,17.1693115234375,13.7686767578125,57.162048339843864,1
2021-06-14,1007.8517599235836,1027.5310032039945,998.7742213753507,1021.4566040039062,20332436,0.014346212878243891,999.5389709472656,955.9893432617188,913.7813586425781,1,0.01718032805758002,0.47734970367174423,20028686.15,1,14.44677734375,11.483825683593864,41.9090576171875,1
2021-06-15,1028.7822714120728,1035.1068867541692,1019.363468899092,1023.777099609375,15174215,0.002271751532441968,1003.57197265625,962.1082641601563,916.0915380859375,1,0.017131123705362992,-0.25369419581598585,20184151.0,0,2.32049560546875,19.608154296875,40.33001708984375,0
2021-06-16,1021.456501659872,1022.434740881434,1003.6882448935254,1006.3045654296876,10797349,-0.01706673668160197,1004.3908752441406,967.1472473144531,917.8822302246094,1,0.017925653756285926,-0.2884410165534098,19908168.35,0,-17.472534179687386,20.091674804687614,8.189025878906364,1
2021-06-17,1001.0264608448158,1016.9519142263862,991.8807422543712,1008.1473999023438,15745975,0.0018312889913891794,1005.0131774902344,972.5424957275391,919.9750354003907,1,0.01775305490796833,0.4583186113554354,20124340.5,0,1.8428344726561363,18.306884765625,6.2230224609375,1
2021-06-18,1012.6292689125116,1016.9519117351164,993.9055193524756,1012.697509765625,29369026,0.004513337894559877,1006.9588134765625,977.7764312744141,922.2341125488281,1,0.017742585536906982,0.8651767197648923,21053511.55,1,4.55010986328125,5.68768310546875,19.45635986328125,1
2021-06-21,1002.6189877915084,1022.6394327555988,1001.0947014517697,1017.9755859375,12186448,0.005211898045544228,1007.7590942382812,983.657421875,924.43052734375,1,0.017433276187838066,-0.5850578088629838,21235245.95,0,5.278076171875,-3.48101806640625,8.002807617187614,0
2021-06-22,1025.597054027167,1028.7822288722175,1009.830889872548,1012.7429809570312,12871913,-0.005140206752257015,1008.6164978027343,989.7868927001953,926.4996203613281,1,0.01715651067363888,0.05624813727511091,21139836.5,0,-5.23260498046875,-11.03411865234375,8.57403564453125,0
2021-06-23,1023.777092514532,1024.0500559302593,1001.799987098414,1003.4608154296876,16653951,-0.009165371374454834,1010.3412902832031,995.2958221435547,928.5943676757812,1,0.017507567549876653,0.29382097284218744,21598523.85,0,-9.282165527343636,-2.84375,17.247924804687614,0
2021-06-24,1004.1433786288184,1007.6696977965144,973.7258293406423,979.8684692382812,91461975,-0.023510979032403956,1009.3440856933594,999.4879730224609,930.8602331542969,1,0.018707488530099434,4.491908496668448,24830657.9,1,-23.592346191406364,-28.2789306640625,-9.9720458984375,0
2021-06-25,979.868355835384,979.868355835384,946.9254774381874,957.5499877929688,55355022,-0.02277701767734419,1004.3981018066406,999.8730834960937,932.4924621582031,1,0.0144853095683634,-0.39477556656741775,24774912.45,1,-22.3184814453125,-55.14752197265625,-49.4598388671875,0
2021-06-28,965.535542609245,967.5830690553375,946.880034202098,949.1550903320312,20277042,-0.008767059232371421,997.1679504394531,998.3534606933594,933.8434350585937,1,0.012661607966399122,-0.6336910136175178,22832557.45,0,-8.3948974609375,-68.82049560546875,-72.301513671875,1
2021-06-29,950.7476377872767,959.6203929887992,948.2906059997632,949.97412109375,27144063,0.000862905093236277,989.7876525878906,996.6798126220704,935.3214270019531,1,0.012609680922916824,0.33865989921015105,22789069.0,1,0.81903076171875,-62.76885986328125,-73.802978515625,1
2021-06-30,953.8189497184268,965.8312654969786,951.4529057551116,960.3711547851562,19762858,0.010944544130776501,985.1943115234375,994.792593383789,937.283046875,1,0.012363926927269802,-0.27192705086191404,22545703.8,0,10.39703369140625,-43.089660644531364,-45.933410644531364,0
2021-07-01,963.715500911565,966.0587979305756,953.2502184775108,954.592529296875,12534407,-0.006017075231267155,979.8388244628907,992.4260009765625,939.1340795898437,1,0.01232208011498019,-0.3657593957311235,21973711.3,0,-5.77862548828125,-25.27593994140625,-53.55487060546875,1
2021-07-02,954.1601447164786,970.4951021153942,952.3173409366495,968.7432861328124,14086620,0.014823871339492367,975.4434020996093,991.2011077880859,941.220517578125,1,0.012798085486279047,0.12383617350226461,21954610.0,0,14.150756835937386,11.193298339843636,-43.954223632812614,1
2021-07-05,972.1103871470752,979.8911076185376,969.8580780772136,978.3668212890624,11702287,0.009934040621501383,971.4825256347656,989.6208099365234,943.5180163574219,1,0.012372261718590273,-0.16926225027721342,21722895.7,0,9.62353515625,29.211730957031136,-39.608764648437614,0
2021-07-06,975.9780344174736,977.7752841489312,964.7164890232146,966.8095092773438,10070124,-0.011812861761288151,966.8891784667969,987.7528381347656,945.2805725097656,1,0.012554469043340143,-0.1394738481460932,21742665.15,0,-11.557312011718636,16.83538818359375,-45.9334716796875,0
2021-07-07,968.15182763501,968.15182763501,954.6152261057076,960.0980834960938,10454892,-0.006941828474842482,962.5529052734375,986.4470977783203,946.448212890625,1,0.01204580990465235,0.0382088641609577,21694951.7,0,-6.71142578125,-0.2730712890625,-43.362731933593864,0
2021-07-08,963.2377120648708,963.2377120648708,946.880007204719,952.1581420898438,11185460,-0.008269927357148266,959.7818725585937,984.5629791259765,947.3786108398438,1,0.012083616038907329,0.06987810108416226,21546442.05,0,-7.93994140625,-2.43438720703125,-27.7103271484375,0
2021-07-09,950.0651388442452,951.7487141684176,940.1004093189324,942.4209594726562,9037675,-0.010226434230574233,958.2689697265625,981.3335357666016,947.8716784667969,1,0.011325075485024988,-0.1920157955059515,21310186.9,0,-9.7371826171875,-26.322326660156136,-15.1290283203125,1
2021-07-12,946.3112426024384,956.2077909534228,943.9224517127792,948.2905883789062,8585292,0.0062282452944748545,958.18251953125,977.6752349853516,948.7501159667969,1,0.010794347258014782,-0.050055240977353144,20722829.7,0,5.86962890625,-30.076232910156136,-0.864501953125,1
2021-07-13,955.525214607773,956.9130192420056,950.087790995972,955.3887329101562,6717133,0.007485199809252885,958.7239807128906,974.2558166503907,950.0919995117188,1,0.011005849239014695,-0.21759993719491433,20299975.6,0,7.09814453125,-11.4207763671875,5.41461181640625,0
2021-07-14,955.6844881859736,958.6420731903104,946.9937689554592,949.1550903320312,8532544,-0.006524718539580254,957.6023742675782,971.3983428955078,951.6941748046875,1,0.010559918476631758,0.2702657517723708,20186735.35,0,-6.233642578125,-10.9429931640625,-11.216064453125,0
2021-07-15,953.2502049164672,953.2502049164672,945.7425076403308,947.4943237304688,9448356,-0.0017497315438529393,956.8925537109375,968.365689086914,953.2313928222657,1,0.010506305614071645,0.10733164692734087,19871854.4,0,-1.6607666015625,-4.663818359375,-7.09820556640625,1
2021-07-16,949.951367281346,962.2367066615388,949.8831264283724,961.1674194335938,8828185,0.014430794317892515,956.1349670410157,965.7891845703125,954.9432250976563,1,0.011099129860453022,-0.0656379797712957,18844812.35,0,13.673095703125,18.7464599609375,-7.575866699218636,0
2021-07-19,955.525231478772,966.4455126172754,951.9989126340372,955.0474853515624,8354449,-0.006367188440113525,953.8030334472656,962.6427795410157,956.5258569335938,0,0.010974286378528271,-0.05366176626339392,18653212.4,0,-6.119934082031364,6.756896972656136,-23.3193359375,0
2021-07-20,955.2977362314512,959.1653798198788,948.245098287798,952.7041625976562,6741464,-0.002453619102555482,952.3924987792968,959.6408386230469,958.1119555664062,0,0.010964798722398297,-0.1930689863568501,18346689.95,0,-2.3433227539061363,-2.6845703125,-14.1053466796875,1
2021-07-22,964.1705140611996,966.4000763573124,954.6835309155986,964.9440307617188,7972397,0.012847501506332293,952.8770935058594,957.7149993896485,959.8798229980468,0,0.011408527936201725,0.18259134811073685,17912612.25,0,12.2398681640625,15.7889404296875,4.845947265625,0
2021-07-23,971.200376447822,971.200376447822,956.4579462312084,958.1187744140624,9937030,-0.007073214746215473,953.4731567382812,956.6275146484375,961.69255859375,0,0.010308212072746615,0.24642939883701231,13836365.0,0,-6.825256347656364,10.624450683593636,5.960632324218636,0
2021-07-26,959.1653976108204,965.0805075916204,942.3754396207584,944.9917602539062,12389668,-0.013700821349820647,953.7302368164062,955.9996032714844,963.0237463378907,0,0.009467871009405642,0.24681801302803752,11688097.3,1,-13.127014160156136,-16.1756591796875,2.57080078125,0
2021-07-27,944.9689777697636,948.1085383406383,929.1345728588084,935.0496826171876,10824523,-0.010520808810065563,952.4061462402344,955.2943328857422,963.947060546875,0,0.009555042579546324,-0.1263266295755463,11215471.35,0,-9.942077636718636,-19.997802734374773,-13.240905761718636,0
2021-07-28,936.414732655119,936.414732655119,917.4179602018662,927.0187377929688,12897848,-0.008588789423189191,949.5691467285156,954.1465637207032,964.4594616699219,0,0.009705955720217943,0.19153961795822316,10503160.6,1,-8.030944824218864,-25.6854248046875,-28.3699951171875,1
2021-07-29,934.5946824013536,943.8769425785124,929.7715466212894,934.25341796875,13765738,0.007804243734064631,948.0789794921875,952.8406768798828,965.0340319824219,0,0.009523211970567253,0.06728951992611476,10203304.6,1,7.23468017578125,-30.69061279296875,-14.90167236328125,0
2021-07-30,936.4147387774316,940.9421040230186,924.1748936428288,926.0859985351562,11350608,-0.008742188443207732,945.9381469726562,951.4153503417969,965.5509033203125,0,0.009612806514938047,-0.17544500701669608,10144114.65,1,-8.16741943359375,-32.032775878906136,-21.4083251953125,1
2021-08-02,934.7312372274596,946.1520117827724,928.7478263645152,943.012451171875,10925104,0.018277409078090168,944.1226501464844,950.12880859375,966.2507763671875,0,0.009946157169681346,-0.03748733107512836,9986038.85,1,16.92645263671875,-1.97930908203125,-18.15496826171875,1
2021-08-03,950.9751482931742,951.430147484226,939.2358562430207,949.9513549804688,11817299,0.007358231378568503,943.613037109375,948.7080352783203,967.2426879882812,0,0.009808786238154003,0.08166466882145929,9991789.45,1,6.93890380859375,14.901672363281136,-5.096130371093636,1
2021-08-04,952.9771655453944,961.8954143261994,949.6100753022612,957.2315673828124,13169800,0.007663773901868121,944.0657775878906,948.2291381835937,968.584248046875,0,0.009689504708134558,0.11445094179304416,10146773.25,1,7.280212402343636,30.212829589843636,4.527404785156136,1
2021-08-05,962.0318379378848,980.4598152724984,957.4589790719468,971.109375,21252078,0.014497858292671362,944.6823120117188,948.7797027587891,970.140791015625,0,0.010110682440434391,0.6136978541815366,10686632.55,1,13.877807617187614,36.85595703125,6.16534423828125,0
2021-08-06,969.1528622918456,976.8880893431024,945.8562535112904,950.5429077148438,16620987,-0.02117832225145211,943.9247253417968,948.698941040039,971.2311401367188,0,0.01107407019242696,-0.2179123848500838,10958408.9,1,-20.56646728515625,24.4569091796875,-7.575866699218636,0
2021-08-09,946.8799898333924,950.8841149123824,940.2822912594686,945.128173828125,7494143,-0.005696464454967187,943.9383666992187,948.8343017578125,971.136748046875,0,0.010899421901013551,-0.5491156451779909,10881232.3,0,-5.41473388671875,2.11572265625,0.13641357421875,1
2021-08-10,947.3349664779624,961.4403616289128,943.5811181110124,950.0877685546876,11919198,0.005247536645187845,945.4421752929687,948.9241607666015,970.5475524902344,0,0.01087304754932184,0.5904684498280857,11047927.6,1,4.959594726562614,0.1364135742188637,15.0380859375,1
2021-08-11,954.1373988131746,964.6254274166216,947.972012709084,963.3969116210938,9184963,0.0140083300794962,949.0799926757812,949.3245697021484,970.1465490722657,0,0.011197626182912609,-0.2293975651717507,11171319.1,0,13.309143066406136,6.165344238281364,36.378173828125,0
2021-08-12,966.8550623942888,967.4466034758628,957.800331624984,960.3029174804688,8137612,-0.003211546667114318,951.6849426269531,949.8819610595704,969.3902966308593,0,0.011112776742092245,-0.11402887523880068,11151572.5,0,-3.093994140625,-10.80645751953125,26.04949951171875,1
2021-08-13,963.3969420853272,978.2303606065248,959.5975996548036,976.2965087890624,12780901,0.016654735727092973,956.7059936523438,951.3220703125,968.8777392578126,0,0.011653121426360373,0.5705960176031986,11318199.75,1,15.993591308593636,25.753601074218636,50.210510253906136,1
2021-08-16,977.980105672493,1002.3914951366928,968.3338340297282,988.9686279296876,21935444,0.012979785369040098,961.301611328125,952.7121307373047,968.7922888183593,0,0.0115730329848793,0.7162674212091933,11973562.7,1,12.672119140625227,43.840454101562614,45.956176757812614,0
2021-08-17,986.8529072733436,994.2923038234344,977.297622981309,984.7598266601562,12658169,-0.004255748009258986,964.7824584960938,954.1977478027344,968.2880297851563,0,0.011507024622710953,-0.4229353643354563,12188748.7,1,-4.208801269531364,34.672058105468636,34.8084716796875,1
2021-08-18,989.196136150576,995.0202580244994,979.4588769168306,988.5818481445312,10075860,0.0038811712063209214,967.9174865722656,955.9916320800781,967.9762878417969,0,0.01147683743633241,-0.20400335941161796,12355468.5,0,3.822021484375,25.1849365234375,31.350280761718864,0
2021-08-20,975.09076320503,988.2861007519195,972.3607078932538,977.4796142578124,9426282,-0.011230465041975668,968.5545104980469,956.6184112548829,967.8016223144531,1,0.0115321528487847,-0.06446874013731829,12428162.75,0,-11.102233886718864,17.176696777343636,6.370239257812386,1
2021-08-23,989.1960842036104,989.1960842036104,970.2220598111206,983.8952026367188,9854395,0.006563398648244512,971.8897399902344,957.9072326660156,967.6827160644531,1,0.011450674335669275,0.045416952304206504,12424031.0,0,6.415588378906364,7.598693847656364,33.352294921875,1
2021-08-24,985.1237449789752,997.3863365967812,980.823849400721,993.6097412109376,11864472,0.009873550097800221,976.7378967285156,960.3381317138671,967.4147143554687,1,0.011020708761746743,0.2039777175564812,12397771.2,0,9.714538574218864,4.64111328125,48.481567382812614,1
2021-08-25,994.383378575713,1010.1267969703356,991.9717803975888,1002.2095336914062,13380559,0.008655100814518812,981.9500732421875,963.6961242675782,967.0297729492188,1,0.01064984618232783,0.12778377326862933,12525573.0,1,8.599792480468636,17.44970703125,52.121765136718636,1
2021-08-26,1004.666525440298,1021.4564824929126,1003.3014677332652,1014.8815307617188,18589616,0.012644059594641988,987.09853515625,968.0892639160156,966.8518615722656,1,0.010434522949453006,0.3893004021730333,12810161.4,1,12.6719970703125,26.2996826171875,51.484619140625,0
2021-08-27,1017.8619111430866,1020.4782919319844,1008.3294342208058,1013.4937744140624,10480636,-0.0013674072348275335,992.4176208496094,972.0512817382812,966.9956457519531,1,0.010487221304329414,-0.43621019390610327,12645906.3,0,-1.3877563476563637,36.01416015625,53.190856933593636,1
2021-08-30,1023.7771290070832,1035.539228921763,1017.7709708130756,1032.9910888671875,14027062,0.019237724932644307,998.0870788574218,977.3965362548828,967.49251953125,1,0.010545632550915151,0.3383788922733315,12779729.0,1,19.497314453125114,49.09588623046875,56.694580078125114,0
2021-08-31,1036.016904489164,1039.1337183154053,1020.2507393885752,1027.4854736328125,26485463,-0.00532977998911166,1001.9387634277343,981.6201873779297,967.7882788085938,1,0.01036333813581068,0.888168955124031,13557746.95,1,-5.505615234375,33.875732421874886,38.516845703124886,1
2021-09-01,1034.242360892605,1043.2970916409213,1029.6922485674477,1031.5577392578125,11145486,0.003963331579377005,1006.6185546875,985.7005065917969,968.059921875,1,0.010339243172828461,-0.5791847777023946,13524156.3,0,4.072265625,29.34820556640625,46.79791259765625,1
2021-09-02,1026.052128476792,1050.0767599227504,1026.052128476792,1043.9796142578125,9956770,0.012041861087618067,1012.1583312988281,990.0379089355469,968.6846545410157,1,0.010462495833570425,-0.10665447877284129,13363504.8,0,12.421875,29.09808349609375,55.39776611328125,1
2021-09-03,1051.0777738490865,1089.753849755498,1047.6652497127798,1086.7962646484375,30664428,0.041012918074137206,1023.0899963378906,995.8222534179688,970.3513635253906,1,0.013145452725400084,2.0797565877287516,13834122.3,1,42.816650390625,73.30249023437511,109.31665039062511,1
2021-09-06,1097.944051619568,1128.4299004209945,1097.4889922462603,1103.67724609375,33641710,0.015532793030691217,1035.0682006835937,1003.478970336914,972.8275390625,1,0.011671596757956974,0.09709237035173124,14685158.45,1,16.8809814453125,70.6861572265625,119.78204345703125,1
2021-09-07,1105.6792381399396,1118.4195769224002,1097.4890117544835,1110.638916015625,17349882,0.006307704491067989,1046.7711181640625,1011.754507446289,975.8893176269531,1,0.01125522281734624,-0.48427466974776257,15177945.4,1,6.961669921875,83.1534423828125,117.02917480468739,0
2021-09-08,1115.689388852755,1116.599387104017,1095.0545376191697,1106.2933349609375,14301651,-0.003912685745135924,1057.1794982910155,1019.5647857666015,979.0320825195313,1,0.011562190835364056,-0.17569174245680752,15297068.05,0,-4.3455810546875,74.735595703125,104.08380126953125,0
2021-09-09,1104.7237261918483,1109.2510915570197,1099.35460328716,1103.67724609375,8963249,-0.002364733461292956,1066.0590698242188,1026.5788024902345,982.1061450195313,1,0.011671334215755896,-0.3732717292569928,15285982.35,0,-2.6160888671875,59.6976318359375,88.79571533203125,0
2021-09-13,1107.0443192185294,1107.0443192185294,1077.4913349676583,1079.0838623046875,16311160,-0.022283130214114655,1072.6180786132813,1032.5178497314453,984.4803991699218,1,0.013216393115089866,0.8197820901773454,15694659.75,1,-24.5933837890625,-7.71240234375,65.59008789062511,0
2021-09-14,1080.6536720322044,1089.2988378614205,1076.5584984650136,1077.67333984375,8908356,-0.0013071481376109029,1077.0863037109375,1037.5866912841798,986.9420153808594,1,0.013058613415960579,-0.45384902116097203,15501032.5,0,-1.4105224609375,-26.00390625,44.6822509765625,1
2021-09-15,1077.6960268089388,1090.09504087413,1077.6960268089388,1082.1551513671875,9071075,0.0041587848170090425,1082.553271484375,1042.2460174560547,989.2102526855468,1,0.012924328430772883,0.018265884300088686,14857814.05,0,4.4818115234375,-28.4837646484375,54.669677734375,1
2021-09-16,1083.6338341939222,1108.750437452325,1077.013388880378,1104.860107421875,13448882,0.02098123917444017,1089.8835083007812,1048.2510314941405,991.7401184082031,1,0.013243177933762746,0.48261170809413434,14897349.7,0,22.7049560546875,-1.4332275390625,73.3023681640625,0
2021-09-17,1112.9594649804742,1117.441336518829,1080.9265822690463,1087.72900390625,34882133,-0.015505224055558875,1094.258447265625,1053.2083892822266,994.1585083007812,1,0.014078247805875285,1.5936827313973012,16137663.35,1,-17.131103515625,-15.9482421875,43.7493896484375,1
2021-09-20,1079.3339306750968,1100.3782281549334,1078.3784384748346,1089.4580078125,11779819,0.0015895539238548473,1094.5246215820312,1058.807308959961,996.7457067871094,1,0.013589303660005126,-0.6622964828440967,16255340.2,0,1.72900390625,10.3741455078125,2.6617431640625,1
2021-09-21,1094.3039621775245,1099.5820973964808,1084.7486779581968,1094.16748046875,9915736,0.004322766570605152,1093.5736450195313,1064.3209228515625,999.5858935546875,1,0.01358952492260928,-0.1582437726759639,16258407.25,0,4.70947265625,16.494140625,-9.509765625,1
2021-09-22,1095.6689260415033,1111.1392587944545,1091.2325487612284,1105.90673828125,10995912,0.010728940516008478,1093.1004272460937,1069.935772705078,1002.8556091308594,1,0.0136056401666339,0.10893553438695824,16214979.25,0,11.7392578125,23.7515869140625,-4.732177734375,1
2021-09-23,1113.596411926489,1136.1649964932392,1112.731907489886,1132.9344482421875,15748397,0.024439411593551563,1095.7645385742187,1076.4720184326172,1006.548486328125,1,0.014243844339436299,0.4322047138973102,16333371.15,0,27.0277099609375,28.0743408203125,26.64111328125,0
2021-09-24,1139.1453680882423,1140.009872555042,1124.7897556991463,1129.6583251953125,15192163,-0.0028917145665030564,1098.362646484375,1082.2108581542968,1010.0338781738282,1,0.014299989865240172,-0.035320039239549295,16163498.5,0,-3.276123046875,41.9293212890625,25.9810791015625,1
2021-09-27,1131.6149158288963,1151.134928281977,1126.2912870102596,1148.655029296875,15373834,0.01681632727159177,1105.3197631835938,1088.9689208984375,1014.023876953125,1,0.014420092961083614,0.011958205029790614,16408158.4,0,18.9967041015625,59.197021484375,69.5711669921875,1
2021-09-28,1153.0004562253168,1167.0603586138618,1143.354184437372,1159.3934326171875,18035258,0.00934867566538733,1113.4917724609375,1095.2890380859376,1018.2618591308594,1,0.014122368292256141,0.17311387647349386,16608568.2,1,10.7384033203125,65.2259521484375,81.7200927734375,0
2021-09-29,1169.380959813766,1169.380959813766,1146.6531442405346,1150.2022705078125,9719875,-0.007927560956272672,1120.296484375,1101.4248779296875,1022.0425561523438,1,0.014242356300968838,-0.4610626030412207,15770288.8,0,-9.191162109375,44.2955322265625,68.047119140625,0
2021-09-30,1148.905443362043,1153.2735802131847,1137.6893908621353,1146.2890625,13590654,-0.0034021911694582796,1124.4393798828125,1107.161444091797,1025.8673876953126,1,0.014385566235099732,0.39823341349554386,15892547.2,0,-3.9132080078125,13.3546142578125,41.428955078125,1
2021-10-01,1138.417354693103,1155.6395643825465,1135.2550471541776,1148.3138427734375,8958928,0.0017663784290338214,1130.4978637695312,1112.378155517578,1029.7795812988281,1,0.014318617556680789,-0.3408022895734083,15842655.1,0,2.0247802734375,18.655517578125,60.5848388671875,1
2021-10-04,1161.645680951927,1171.587662580675,1154.38820045178,1163.0789794921875,10918552,0.012858102174479358,1137.8599609375,1116.1922912597656,1033.7422802734375,1,0.011727900155533658,0.21873420569961044,14855361.3,0,14.76513671875,14.4239501953125,73.6209716796875,1
2021-10-05,1162.6012346483487,1188.4914771861918,1159.0748554855732,1187.2174072265625,13533634,0.020753902495008525,1147.1649536132813,1120.3692993164063,1038.3242529296874,1,0.01206400374878107,0.23950813258021753,13849957.5,0,24.138427734375,27.823974609375,93.0499267578125,0
2021-10-06,1192.108616460151,1192.108616460151,1160.7811333493105,1164.762451171875,10258881,-0.018913937681510395,1153.0505249023438,1123.0754760742188,1042.7196667480468,1,0.013057063250511288,-0.24197144684125493,13495407.45,0,-22.4549560546875,14.5601806640625,58.855712890625,1
